Timestamp,Pulley Location,Belt Tension,Speed,Material,Vibration,Temperature,Acoustic,Problem Label
06-03-2024,Bend Pulley,447,3.124050144752877,Steel,1.4374012593892935,32,57,Bearing Failure
07-03-2024,Bend Pulley,254,5.438742215660956,Steel,0.6488378785105677,32,67,Excessive Wear
08-03-2024,Tail Pulley,408,4.581957434005185,Iron Ore,0.8366921474136224,36,76,Bearing Failure
09-03-2024,Tail Pulley,216,5.363800820450294,Coal,0.5973400054144973,47,79,Loose Belt
10-03-2024,Bend Pulley,267,3.5573059156394353,Steel,0.9345839433795665,50,52,Excessive Wear
11-03-2024,Tail Pulley,332,3.394764529162802,Sand,1.469419625891551,36,72,Bearing Failure
12-03-2024,Bend Pulley,387,4.521815237301031,Sand,1.496503504873676,51,51,Groove Damage
13-03-2024,Head Pulley,507,5.021165052053721,Coal,1.1846009692156676,55,76,Bearing Failure
14-03-2024,Head Pulley,337,5.356583183462233,Coal,0.666035537,52,60,Bearing Failure
15-03-2024,Tail Pulley,373,2.798207624129999,Sand,0.7922050811605835,31,77,Groove Damage
16-03-2024,Tail Pulley,296,4.694818295370556,Coal,0.5994238593572276,36,54,Loose Belt
17-03-2024,Tail Pulley,370,2.342582390542147,Iron Ore,1.4798044818660847,31,74,Groove Damage
18-03-2024,Tail Pulley,353,3.682297386981781,Coal,1.0908644281555653,36,79,Loose Belt
19-03-2024,Head Pulley,382,2.2193925936367966,Sand,0.7285040236069157,43,56,Groove Damage
20-03-2024,Bend Pulley,441,2.8895894470013554,Limestone,0.11696137815344328,44,79,Loose Belt
21-03-2024,Head Pulley,503,5.2254334688258375,Coal,0.8286767801467676,45,63,Loose Belt
22-03-2024,Bend Pulley,484,2.0843627990923443,Steel,1.4774994823822651,53,78,Misalignment
23-03-2024,Tail Pulley,226,4.029603580540786,Iron Ore,0.8322852725622726,55,68,Misalignment
24-03-2024,Bend Pulley,559,3.8718170917096133,Iron Ore,0.35539735968475916,37,51,Bearing Failure
25-03-2024,Bend Pulley,259,1.982953410835946,Iron Ore,0.1309312459466848,45,75,Groove Damage
26-03-2024,Bend Pulley,401,2.8039161750752486,Steel,0.5965852613738927,50,58,Loose Belt
27-03-2024,Bend Pulley,449,3.751926018061063,Steel,1.3855192779752497,36,74,Misalignment
28-03-2024,Head Pulley,561,2.248714435953961,Iron Ore,1.4951757514462334,40,74,Bearing Failure
29-03-2024,Tail Pulley,268,4.702494625651262,Iron Ore,1.4235151647368036,53,59,Bearing Failure
30-03-2024,Tail Pulley,569,5.388626038,Iron Ore,1.1211879905559594,33,68,Bearing Failure
31-03-2024,Bend Pulley,220,2.3590375998498883,Coal,0.8813998198169173,47,66,Misalignment
01-04-2024,Tail Pulley,351,2.2476478591623037,Steel,0.9269606049351528,52,74,Excessive Wear
02-04-2024,Head Pulley,301,3.3197402871897785,Sand,0.8545888127287452,42,56,Bearing Failure
03-04-2024,Bend Pulley,586,4.491061108560128,Coal,1.0898690268921836,46,67,Excessive Wear
04-04-2024,Tail Pulley,294,2.6264024409410056,Sand,0.6864225173734934,41,55,Excessive Wear
05-04-2024,Tail Pulley,560,1.5795196347891216,Coal,1.0368856069380716,47,76,Excessive Wear
06-04-2024,Bend Pulley,428,3.664882512131576,Coal,0.27025696094008145,39,58,Bearing Failure
07-04-2024,Head Pulley,324,5.326402271069231,Sand,0.4719734291860772,36,57,Loose Belt
08-04-2024,Bend Pulley,457,3.0651074216277823,Iron Ore,1.2704042543320813,41,76,Excessive Wear
09-04-2024,Bend Pulley,521,3.1805382167324017,Sand,1.3652485030407475,41,77,Misalignment
10-04-2024,Tail Pulley,568,5.375606868456152,Limestone,0.8546115325844195,55,71,Misalignment
11-04-2024,Tail Pulley,435,4.278430446506913,Steel,0.14428986409810535,42,71,Excessive Wear
12-04-2024,Bend Pulley,361,4.376687691368501,Limestone,1.3977629991084755,30,73,Excessive Wear
13-04-2024,Bend Pulley,241,3.7508080214842705,Coal,1.082889961238201,36,58,Excessive Wear
14-04-2024,Tail Pulley,475,5.398436843452966,Sand,0.679639093,45,73,Misalignment
15-04-2024,Bend Pulley,552,4.255465937702224,Iron Ore,0.9377305204792948,45,50,Groove Damage
16-04-2024,Head Pulley,267,5.080131006420678,Iron Ore,0.7016847682179125,50,51,Loose Belt
17-04-2024,Bend Pulley,372,4.297515462932885,Limestone,0.7514749174248713,45,71,Groove Damage
18-04-2024,Head Pulley,530,4.440463299361584,Limestone,1.3415338119231623,45,73,Misalignment
19-04-2024,Bend Pulley,324,2.661643688568986,Coal,0.32551794568395614,43,53,Misalignment
20-04-2024,Bend Pulley,369,2.713914792055276,Steel,0.24513678967513147,40,77,Bearing Failure
21-04-2024,Bend Pulley,246,4.631938598304117,Coal,0.10382024231822205,48,69,Groove Damage
22-04-2024,Tail Pulley,460,2.6868251566795984,Iron Ore,0.5396005258569774,40,78,Excessive Wear
23-04-2024,Tail Pulley,416,3.7510802832061265,Sand,0.30637927307819834,31,67,Excessive Wear
24-04-2024,Tail Pulley,504,2.497409243626808,Limestone,0.4079796931933556,36,59,Misalignment
25-04-2024,Tail Pulley,323,4.767933523236278,Iron Ore,0.1157345757315277,38,50,Bearing Failure
26-04-2024,Tail Pulley,492,1.942005405,Coal,0.41807358056278443,38,59,Groove Damage
27-04-2024,Tail Pulley,361,4.817786559046658,Steel,0.5657962147053235,43,58,Bearing Failure
28-04-2024,Bend Pulley,400,3.9109192020304073,Sand,0.14419449497383385,55,72,Loose Belt
29-04-2024,Head Pulley,474,2.247638139308309,Steel,0.9510657740160067,39,74,Bearing Failure
30-04-2024,Tail Pulley,405,3.6681415420244727,Coal,0.8963204884372611,45,62,Loose Belt
01-05-2024,Tail Pulley,239,2.629995347389362,Coal,0.23585008991389508,53,64,Groove Damage
02-05-2024,Bend Pulley,472,2.7938693389219864,Iron Ore,0.9330136885257614,47,67,Excessive Wear
03-05-2024,Tail Pulley,387,2.9061121663875213,Sand,1.4981154860524286,30,75,Loose Belt
04-05-2024,Bend Pulley,554,1.7532769878892838,Coal,1.4222565339361568,53,62,Excessive Wear
05-05-2024,Tail Pulley,292,5.443846738,Iron Ore,0.10373939071472862,31,54,Bearing Failure
06-05-2024,Head Pulley,241,1.6261385125248964,Coal,1.2135296358625034,49,51,Bearing Failure
07-05-2024,Tail Pulley,578,4.149987492737114,Iron Ore,0.5950473867310804,57,75,Groove Damage
08-05-2024,Tail Pulley,306,2.9849105910297222,Steel,0.18911191846847838,33,56,Excessive Wear
09-05-2024,Bend Pulley,527,4.084041163786796,Iron Ore,0.5143764992026912,31,58,Groove Damage
10-05-2024,Tail Pulley,264,2.924993012350335,Steel,0.5504311228381472,33,68,Loose Belt
11-05-2024,Bend Pulley,564,4.195002585035435,Limestone,0.8325419350326795,52,63,Bearing Failure
12-05-2024,Head Pulley,508,4.416942037873444,Coal,1.0255172741763965,35,66,Bearing Failure
13-05-2024,Tail Pulley,334,4.262210561598579,Limestone,1.1486778570917713,55,69,Bearing Failure
14-05-2024,Bend Pulley,588,1.955847925432609,Sand,0.4442642595885733,51,69,Bearing Failure
15-05-2024,Head Pulley,223,4.127572938618739,Limestone,0.5504787983478957,33,60,Bearing Failure
16-05-2024,Head Pulley,227,2.6199501978163893,Iron Ore,0.5317343896036293,47,71,Loose Belt
17-05-2024,Bend Pulley,261,1.615205482277334,Iron Ore,0.607831615,34,54,Loose Belt
18-05-2024,Bend Pulley,472,3.159322687555816,Sand,1.4995188325388742,40,61,Groove Damage
19-05-2024,Tail Pulley,428,3.234172411215204,Sand,1.1891206239583962,42,78,Misalignment
20-05-2024,Head Pulley,219,3.368696533409786,Coal,1.4649866513761758,32,70,Bearing Failure
21-05-2024,Head Pulley,202,4.3192966615628645,Iron Ore,1.0703554833658802,48,58,Bearing Failure
22-05-2024,Bend Pulley,417,2.7353752365698365,Sand,0.6687789823061979,49,78,Misalignment
23-05-2024,Head Pulley,598,2.7611220524156903,Limestone,0.6456418570777649,40,76,Groove Damage
24-05-2024,Bend Pulley,506,1.7422090249650424,Iron Ore,0.7840136029650631,40,66,Loose Belt
25-05-2024,Tail Pulley,335,4.247284863969184,Sand,0.6836176967102122,50,57,Bearing Failure
26-05-2024,Bend Pulley,596,3.771304365598336,Coal,1.259656744529844,56,73,Groove Damage
27-05-2024,Tail Pulley,202,2.8977004507751523,Steel,0.7510028182373699,31,76,Misalignment
28-05-2024,Bend Pulley,392,4.320755915669419,Iron Ore,0.5138601042951844,51,57,Loose Belt
29-05-2024,Tail Pulley,272,3.6494309969075087,Iron Ore,1.1848043761753126,44,78,Loose Belt
30-05-2024,Head Pulley,560,3.3769797834821587,Iron Ore,1.2961885731339524,51,61,Groove Damage
31-05-2024,Bend Pulley,317,3.545298174644506,Iron Ore,0.6886005385966318,37,79,Excessive Wear
01-06-2024,Bend Pulley,353,4.045392501068227,Steel,1.0349320006677447,31,78,Excessive Wear
02-06-2024,Bend Pulley,408,4.140010418298398,Steel,0.18232634744362666,37,68,Excessive Wear
03-06-2024,Tail Pulley,233,2.6558312765628687,Coal,0.8412507927600532,53,59,Misalignment
04-06-2024,Bend Pulley,336,2.062973453564613,Iron Ore,0.16297359284371127,49,73,Excessive Wear
05-06-2024,Bend Pulley,517,2.126536724762075,Sand,0.1408671766922553,52,51,Groove Damage
06-06-2024,Head Pulley,319,4.057563543612007,Limestone,0.9580947907318346,44,73,Loose Belt
07-06-2024,Bend Pulley,314,4.991493143068504,Iron Ore,0.524669535,45,77,Groove Damage
08-06-2024,Bend Pulley,212,3.137985113382207,Steel,1.1395520274376516,42,57,Groove Damage
09-06-2024,Bend Pulley,268,2.1780806413178495,Coal,1.354515584885629,52,63,Bearing Failure
10-06-2024,Bend Pulley,532,4.5264099931754185,Iron Ore,0.295147643,46,68,Misalignment
11-06-2024,Head Pulley,456,4.829957897677794,Coal,1.1143319740104933,43,53,Loose Belt
12-06-2024,Bend Pulley,288,5.022329772483866,Sand,0.8203279976036805,58,58,Bearing Failure
13-06-2024,Bend Pulley,246,3.927325715654933,Sand,0.2569669502277784,43,62,Misalignment
14-06-2024,Head Pulley,459,4.942914237552339,Sand,1.0122296490730145,30,58,Loose Belt
15-06-2024,Tail Pulley,427,1.5616598337936307,Sand,0.9532535243490619,53,75,Bearing Failure
16-06-2024,Tail Pulley,379,1.928943207078094,Limestone,0.8218986143610955,56,62,Excessive Wear
17-06-2024,Head Pulley,209,1.870304268208395,Coal,1.3970596863835212,30,74,Groove Damage
18-06-2024,Head Pulley,483,4.3504187370189324,Iron Ore,0.8295115745456231,32,65,Excessive Wear
19-06-2024,Tail Pulley,576,1.778327134174316,Limestone,1.4867211616302975,51,75,Loose Belt
20-06-2024,Bend Pulley,325,3.485457489865228,Iron Ore,0.8129203393873554,53,71,Bearing Failure
21-06-2024,Tail Pulley,333,3.3908275945451565,Steel,0.2621928536219146,44,50,Bearing Failure
22-06-2024,Bend Pulley,354,2.7428140942329637,Limestone,0.7586597515050425,34,57,Bearing Failure
23-06-2024,Head Pulley,447,4.981620679768399,Limestone,0.3552602675770997,34,78,Groove Damage
24-06-2024,Head Pulley,339,2.181732807519984,Steel,0.9359868793043981,33,58,Bearing Failure
25-06-2024,Head Pulley,517,2.9098511375969593,Limestone,1.0703850452710415,43,73,Misalignment
26-06-2024,Tail Pulley,375,4.596686000091717,Coal,0.7558093901899311,49,62,Misalignment
27-06-2024,Head Pulley,522,1.621689257573137,Sand,0.23678415475640752,36,66,Misalignment
28-06-2024,Tail Pulley,373,4.191801600985475,Iron Ore,0.756097958,51,77,Excessive Wear
29-06-2024,Bend Pulley,273,4.765590905446283,Steel,0.21403590062816055,53,71,Loose Belt
30-06-2024,Bend Pulley,550,5.229071355352669,Sand,1.0549763377091474,44,74,Excessive Wear
01-07-2024,Bend Pulley,342,5.005186562,Limestone,1.2065155148111226,40,58,Excessive Wear
02-07-2024,Head Pulley,491,2.7775364673347407,Coal,1.4473324581178546,43,56,Groove Damage
03-07-2024,Bend Pulley,597,3.8454565652918102,Limestone,0.30832295,35,72,Excessive Wear
04-07-2024,Head Pulley,311,1.8091739726018634,Steel,0.8453884697466257,56,69,Groove Damage
05-07-2024,Tail Pulley,405,2.5314800141920344,Limestone,0.894552315,39,72,Misalignment
06-07-2024,Head Pulley,330,1.8768895149900295,Coal,1.3914671472933715,36,59,Misalignment
07-07-2024,Bend Pulley,568,2.7607491606158554,Limestone,0.9781872968351198,39,70,Excessive Wear
08-07-2024,Head Pulley,309,5.000748853834915,Limestone,0.30371350390344953,43,76,Excessive Wear
09-07-2024,Head Pulley,569,2.8886673586971705,Limestone,0.7108918535484648,55,75,Misalignment
10-07-2024,Tail Pulley,266,3.7475924120057056,Limestone,1.0166675399087506,34,54,Bearing Failure
11-07-2024,Head Pulley,581,3.2335233924597633,Coal,1.0803982048970162,51,66,Misalignment
12-07-2024,Bend Pulley,285,3.3356660971949412,Iron Ore,1.308303598026803,30,51,Bearing Failure
13-07-2024,Head Pulley,474,5.378288207346233,Sand,0.352709968,48,58,Misalignment
14-07-2024,Head Pulley,426,2.6846178730554318,Steel,1.4321590054576978,57,51,Loose Belt
15-07-2024,Bend Pulley,524,4.009297878092685,Iron Ore,0.18279517682182916,37,59,Groove Damage
16-07-2024,Head Pulley,209,3.180250678317788,Coal,1.4772669883964629,48,76,Groove Damage
17-07-2024,Tail Pulley,596,1.7445847241907448,Steel,1.300873930012972,59,61,Loose Belt
18-07-2024,Bend Pulley,583,3.457323326496944,Steel,1.0243818958670396,46,51,Bearing Failure
19-07-2024,Bend Pulley,554,4.753373316180433,Limestone,1.1289937003701902,48,64,Excessive Wear
20-07-2024,Head Pulley,487,1.8950118747267535,Sand,0.201768808,57,74,Excessive Wear
21-07-2024,Tail Pulley,311,1.7783673895852359,Sand,0.15807180805223334,45,52,Groove Damage
22-07-2024,Tail Pulley,223,2.1145260815730667,Coal,0.24247211517191172,33,51,Excessive Wear
23-07-2024,Bend Pulley,490,4.557600445557224,Iron Ore,0.2223037405297929,37,56,Bearing Failure
24-07-2024,Bend Pulley,538,4.395981536578952,Limestone,0.8663337268572091,54,77,Excessive Wear
25-07-2024,Head Pulley,525,3.760071075624442,Sand,0.40162158195650477,33,58,Misalignment
26-07-2024,Bend Pulley,367,3.3729056163705295,Limestone,1.3042878920894172,42,60,Loose Belt
27-07-2024,Tail Pulley,308,5.053303258810488,Iron Ore,0.724048072,57,78,Groove Damage
28-07-2024,Head Pulley,389,4.566791295,Steel,1.073714667041585,36,71,Excessive Wear
29-07-2024,Head Pulley,554,4.747769005207221,Iron Ore,1.0140223301582236,30,77,Bearing Failure
30-07-2024,Tail Pulley,395,4.7530492054026166,Steel,0.547794255,38,65,Excessive Wear
31-07-2024,Tail Pulley,232,4.070868618982232,Iron Ore,0.44043460293602066,56,56,Loose Belt
01-08-2024,Bend Pulley,404,3.3320584972637834,Limestone,0.5794387994152892,57,78,Misalignment
02-08-2024,Tail Pulley,511,4.9587110103426015,Iron Ore,1.2153217233897726,33,62,Groove Damage
03-08-2024,Head Pulley,381,5.204029670413003,Sand,0.9207875877874658,43,52,Groove Damage
04-08-2024,Head Pulley,346,1.595224173033372,Sand,0.4549541275268455,59,60,Bearing Failure
05-08-2024,Tail Pulley,467,1.7062194930650052,Coal,1.2449850202846022,38,52,Misalignment
06-08-2024,Bend Pulley,210,5.334973187633749,Sand,0.17666314055442942,59,64,Excessive Wear
07-08-2024,Head Pulley,269,2.608642455376779,Sand,1.0788567249864134,32,57,Excessive Wear
08-08-2024,Bend Pulley,455,4.993477758597675,Steel,0.7147411280490351,44,56,Bearing Failure
09-08-2024,Tail Pulley,595,3.0551804758456105,Limestone,1.1238065404922435,56,54,Misalignment
10-08-2024,Bend Pulley,418,1.9764002304374224,Limestone,1.3984457923407976,58,55,Bearing Failure
11-08-2024,Head Pulley,496,1.821772800837337,Steel,1.1500477371256654,34,74,Loose Belt
12-08-2024,Tail Pulley,561,2.126031596321826,Sand,0.7187514974359352,30,68,Loose Belt
13-08-2024,Head Pulley,458,2.499572779469459,Iron Ore,0.311365954,40,77,Excessive Wear
14-08-2024,Head Pulley,202,3.454073415723305,Steel,1.228891366127607,48,52,Loose Belt
15-08-2024,Tail Pulley,283,4.305991602263134,Limestone,0.7449877376899201,34,79,Bearing Failure
16-08-2024,Bend Pulley,355,5.445594305941199,Coal,0.2054372528399817,51,60,Groove Damage
17-08-2024,Tail Pulley,350,3.266026973156684,Limestone,1.1066775568876124,58,55,Loose Belt
18-08-2024,Head Pulley,375,3.5727397693724394,Iron Ore,0.5085927522832255,53,76,Bearing Failure
19-08-2024,Head Pulley,394,3.5872628055330225,Limestone,0.16844352130725931,46,73,Groove Damage
20-08-2024,Head Pulley,306,3.6577374219517442,Steel,1.363851420963709,48,70,Groove Damage
21-08-2024,Tail Pulley,333,3.570962628417849,Coal,0.776341529,46,63,Loose Belt
22-08-2024,Tail Pulley,475,1.5350990202476713,Limestone,0.4933454744422302,34,66,Misalignment
23-08-2024,Tail Pulley,594,1.5068992884393628,Steel,1.1029411810388763,53,52,Loose Belt
24-08-2024,Tail Pulley,551,1.8906652725044917,Steel,1.3402633287555892,49,78,Loose Belt
25-08-2024,Bend Pulley,579,1.9062264137167153,Steel,0.10042990504725768,58,73,Misalignment
26-08-2024,Head Pulley,354,4.319587635819184,Coal,1.062993059059015,56,53,Loose Belt
27-08-2024,Bend Pulley,476,2.319664130063999,Steel,1.173816372,38,58,Bearing Failure
28-08-2024,Head Pulley,435,5.078856419022451,Coal,0.39389839819129013,51,62,Misalignment
29-08-2024,Head Pulley,439,5.214425318308078,Iron Ore,0.785473364,35,55,Bearing Failure
30-08-2024,Bend Pulley,569,5.403573351583595,Iron Ore,0.22500025848511013,56,59,Groove Damage
31-08-2024,Tail Pulley,212,5.2563252195480805,Iron Ore,1.1454498355214866,50,69,Misalignment
01-09-2024,Head Pulley,541,2.5875532876740985,Steel,1.2864384259886936,42,69,Groove Damage
02-09-2024,Tail Pulley,234,3.539107379,Coal,0.25146132025452483,55,75,Excessive Wear
03-09-2024,Bend Pulley,246,2.201819880787764,Iron Ore,1.2430443548059686,50,70,Excessive Wear
04-09-2024,Head Pulley,413,4.724838620689733,Sand,1.180198238678347,40,62,Bearing Failure
05-09-2024,Tail Pulley,345,5.053726820576385,Iron Ore,0.5856786485192562,52,72,Groove Damage
06-09-2024,Bend Pulley,358,4.9051553571900595,Steel,1.0664053419070165,53,63,Groove Damage
07-09-2024,Head Pulley,324,3.2334677947873396,Sand,0.10006737345203645,52,61,Misalignment
08-09-2024,Bend Pulley,309,4.534695538747124,Limestone,1.4045167162523982,30,72,Excessive Wear
09-09-2024,Tail Pulley,236,1.8903166783050778,Sand,0.8705365294317219,46,62,Bearing Failure
10-09-2024,Head Pulley,476,1.6609790824770028,Limestone,0.9684744096867992,55,59,Bearing Failure
11-09-2024,Head Pulley,213,4.5129456572350435,Sand,1.030523178954738,35,56,Misalignment
12-09-2024,Head Pulley,546,3.201421097314735,Coal,0.8859166241057134,32,54,Misalignment
13-09-2024,Bend Pulley,431,5.482197058958277,Sand,1.2994694425552484,45,61,Bearing Failure
14-09-2024,Bend Pulley,515,1.8890168634221296,Iron Ore,0.9535825650121614,42,78,Misalignment
15-09-2024,Bend Pulley,323,4.922510726140935,Limestone,1.3708639877366615,41,74,Groove Damage
16-09-2024,Bend Pulley,478,3.419932262115967,Limestone,0.9152642711276124,54,51,Bearing Failure
17-09-2024,Tail Pulley,310,4.808600782015509,Iron Ore,0.3395713907727932,40,57,Loose Belt
18-09-2024,Bend Pulley,323,4.768509128680579,Coal,1.378987578175024,52,75,Excessive Wear
19-09-2024,Bend Pulley,229,5.163968005448309,Sand,1.0542784977036874,31,57,Excessive Wear
20-09-2024,Bend Pulley,314,2.691400045144411,Coal,1.0789345922097786,57,68,Loose Belt
21-09-2024,Tail Pulley,289,5.299197413848012,Iron Ore,1.4796744508002424,59,54,Loose Belt
22-09-2024,Tail Pulley,411,2.106667841430481,Sand,0.20527517589341082,48,79,Groove Damage
23-09-2024,Head Pulley,237,1.827875110373962,Iron Ore,0.7000296499332398,37,57,Bearing Failure
24-09-2024,Bend Pulley,282,3.2264620694893966,Limestone,0.43473355018126125,42,59,Misalignment
25-09-2024,Head Pulley,226,4.813291874567371,Limestone,0.982597051,43,62,Excessive Wear
26-09-2024,Head Pulley,416,3.3936845225337824,Limestone,1.2295363572473006,44,58,Loose Belt
27-09-2024,Tail Pulley,559,4.817146710122056,Steel,1.4528349924493777,46,56,Bearing Failure
28-09-2024,Tail Pulley,571,4.4187472231772205,Steel,0.73643455,44,69,Misalignment
29-09-2024,Head Pulley,414,2.337713544555734,Limestone,1.200705522899646,50,69,Excessive Wear
30-09-2024,Head Pulley,420,5.295526499597855,Steel,1.3838722288565315,39,68,Bearing Failure
01-10-2024,Bend Pulley,214,1.7431246745176137,Steel,1.0566556055502385,30,60,Excessive Wear
02-10-2024,Tail Pulley,458,5.09311883,Iron Ore,0.43982557342967965,41,57,Groove Damage
03-10-2024,Tail Pulley,465,2.717773795961496,Sand,0.9509958115509078,38,71,Excessive Wear
04-10-2024,Head Pulley,319,3.500592332657597,Limestone,1.4579328669440612,52,65,Groove Damage
